chr	windowStart	windowEnd	D	f_d	f_dM	d_f
CM014757.1	3040969	3054707	-0.120417	-0.249671	-0.066048	-0.032781
CM014757.1	3049163	3060118	-0.045217	-0.108216	-0.026630	-0.012902
CM014757.1	3054763	3067104	0.003588	0.005982	0.001579	-0.001753
CM014757.1	3060376	3072201	0.120659	0.163925	0.044616	0.030969
CM014757.1	3067510	3078179	0.272591	0.316239	0.102628	0.082510
CM014757.1	3072222	3086721	0.249574	0.172672	0.093321	0.078340
CM014757.1	3078192	3091656	0.130803	0.086470	0.041367	0.036485
CM014757.1	3086878	3099666	-0.028680	-0.046895	-0.015377	-0.004249
CM014757.1	3091692	3105468	0.005733	0.006887	0.003346	0.004714
CM014757.1	3099723	3113552	0.045056	0.037916	0.017790	0.012761
CM014757.1	3105633	3119087	0.040442	0.043312	0.016440	0.013204
CM014757.1	3113580	3128140	0.026051	0.030658	0.007778	0.004835
CM014757.1	3119111	3133603	0.066068	0.086360	0.018040	0.007990
CM014757.1	3128234	3138824	0.153781	0.234982	0.080494	0.044598
CM014757.1	3133790	3146473	0.156477	0.150513	0.079336	0.052304
CM014757.1	3138939	3150789	0.141110	0.111240	0.058395	0.044613
CM014757.1	3146609	3154381	0.103517	0.126944	0.070566	0.039251
CM014757.1	3150801	3162130	0.126359	0.156010	0.082430	0.047514
CM014757.1	3154403	3167404	0.026741	0.031510	0.014076	0.002108
CM014757.1	3162484	3172168	-0.116121	-0.160776	-0.069257	-0.045692
CM014757.1	3167831	3178772	0.050821	0.066851	0.025391	0.014620
CM014757.1	3172242	3187394	0.083149	0.129380	0.039295	0.024199
CM014757.1	3178895	3193279	0.046580	0.065516	0.023237	0.014835
CM014757.1	3187977	3198833	0.049576	0.081386	0.020167	0.012587
CM014757.1	3193442	3203557	0.041804	0.081029	0.018148	0.006263
CM014757.1	3198887	3208623	0.118342	0.130281	0.064790	0.030023
CM014757.1	3203764	3215408	0.068973	0.079118	0.038709	0.025279
CM014757.1	3208695	3222250	-0.031703	-0.028248	-0.010704	-0.005814
CM014757.1	3215564	3228780	0.091469	0.065820	0.033865	0.020237
CM014757.1	3222300	3233878	0.182195	0.167608	0.096784	0.038899
CM014757.1	3228868	3241298	0.044831	0.047844	0.024354	0.008011
CM014757.1	3234095	3246454	-0.079610	-0.088842	-0.048084	-0.025560
CM014757.1	3241310	3250416	-0.064305	-0.112920	-0.050664	-0.014157
CM014757.1	3246557	3255177	-0.004250	-0.010790	-0.002806	-0.002189
CM014757.1	3250578	3267497	0.005553	0.005958	0.001836	0.001451
CM014757.1	3255521	3275421	-0.082989	-0.072158	-0.024752	-0.015405
CM014757.1	3267844	3285429	-0.150344	-0.096028	-0.053812	-0.050427
CM014757.1	3275442	3293008	-0.023924	-0.012209	-0.008257	-0.005353
CM014757.1	3285686	3302503	0.095457	0.065895	0.032889	0.029532
CM014757.1	3293019	3307805	-0.023454	-0.028660	-0.011615	-0.008715
CM014757.1	3302555	3312700	-0.024134	-0.042652	-0.014153	-0.010316
CM014757.1	3308342	3318233	-0.072109	-0.248274	-0.038703	-0.015363
CM014757.1	3312917	3327194	-0.127444	-0.275503	-0.061189	-0.018181
CM014757.1	3318250	3335341	-0.094216	-0.180943	-0.037162	-0.011751
CM014757.1	3327219	3341295	-0.065033	-0.344117	-0.025552	-0.011375
CM014757.1	3335423	3349516	-0.133952	-0.523224	-0.053174	-0.023207
CM014757.1	3341354	3353905	-0.174773	-0.430373	-0.070810	-0.046719
CM014757.1	3349527	3359941	-0.168758	-0.332490	-0.080772	-0.050582
CM014757.1	3354089	3367279	-0.014765	-0.011486	-0.005693	-0.009827
CM014757.1	3360054	3372982	-0.042965	-0.037229	-0.018999	-0.012175
CM014757.1	3367291	3381757	-0.163819	-0.199479	-0.074472	-0.039860
CM014757.1	3373052	3388233	-0.273851	-0.481196	-0.107185	-0.064354
CM014757.1	3381868	3393165	-0.140136	-0.145688	-0.051136	-0.026806
CM014757.1	3388696	3399396	0.272863	0.141148	0.091737	0.058701
CM014757.1	3394247	3407026	0.118436	0.086201	0.038194	0.017668
CM014757.1	3399426	3410712	-0.067012	-0.062938	-0.016858	-0.006101
CM014757.1	3407046	3414671	0.106954	0.108166	0.039024	0.012298
CM014757.1	3410745	3418840	0.117684	0.142513	0.038019	0.010203
CM014757.1	3414685	3426643	0.013514	0.012224	0.004390	0.001167
CM014757.1	3418863	3434565	-0.060549	-0.053808	-0.024891	-0.018163
CM014757.1	3426762	3444739	-0.053266	-0.066865	-0.017670	-0.009566
CM014757.1	3435414	3452226	-0.011693	-0.014781	-0.003809	0.000701
CM014757.1	3444744	3456856	0.019112	0.022488	0.009310	0.007626
CM014757.1	3452250	3464250	-0.034390	-0.042343	-0.015044	-0.008443
CM014757.1	3457330	3468919	-0.033789	-0.039130	-0.012991	-0.012096
CM014757.1	3464332	3476597	0.007895	0.009924	0.003652	0.004017
CM014757.1	3468984	3482397	0.064689	0.096020	0.041621	0.020851
CM014757.1	3476738	3490158	0.123925	0.132338	0.061368	0.030133
CM014757.1	3482409	3501233	-0.078053	-0.084944	-0.027943	-0.015838
CM014757.1	3490204	3510137	-0.062844	-0.078735	-0.023815	-0.018845
CM014757.1	3501362	3531586	0.024795	0.021350	0.008431	-0.001566
CM014757.1	3510335	3541071	0.012255	0.011632	0.004498	0.000606
CM014757.1	3531603	3550018	0.105949	0.101503	0.045430	0.031081
CM014757.1	3541411	3554745	0.054855	0.067991	0.022967	0.013240
CM014757.1	3550044	3559041	-0.009790	-0.027207	-0.005037	0.003048
CM014757.1	3554932	3563580	0.108928	0.183308	0.074604	0.039865
CM014757.1	3559056	3573485	0.111814	0.149176	0.055042	0.031590
CM014757.1	3563592	3579489	-0.101498	-0.122519	-0.046593	-0.039080
CM014757.1	3573548	3588297	-0.146457	-0.311525	-0.066201	-0.035379
CM014757.1	3579524	3594932	0.033772	0.136986	0.014829	0.000421
CM014757.1	3588334	3600744	-0.002164	-0.004948	-0.001095	-0.006024
CM014757.1	3594949	3608483	-0.035417	-0.049930	-0.015491	-0.004599
CM014757.1	3600781	3612520	-0.007969	-0.011742	-0.003180	0.013273
CM014757.1	3608500	3618040	-0.121466	-0.606732	-0.043498	-0.017121
CM014757.1	3612685	3622425	-0.120147	-0.584449	-0.047396	-0.026190
CM014757.1	3618182	3627363	-0.143921	-0.466805	-0.064442	-0.035765
CM014757.1	3622438	3634550	0.060133	0.077493	0.027883	0.009942
CM014757.1	3627373	3642331	0.086632	0.083837	0.032587	0.019254
CM014757.1	3634933	3647264	-0.110521	-0.285253	-0.032797	-0.024341
CM014757.1	3642338	3652453	-0.058167	-0.329949	-0.022691	-0.014911
CM014757.1	3647442	3659383	0.002903	0.005188	0.001185	0.003982
CM014757.1	3652475	3664217	0.011916	0.027186	0.005013	0.006264
CM014757.1	3659414	3671178	0.028845	0.078849	0.014217	0.010340
CM014757.1	3664329	3676102	0.053320	0.078060	0.021629	0.019828
CM014757.1	3671315	3681110	0.057784	0.086789	0.018465	0.017458
CM014757.1	3676223	3685803	0.072599	0.092641	0.025122	0.024809
CM014757.1	3681120	3692309	-0.012114	-0.011074	-0.003869	0.002578
CM014757.1	3686106	3703374	-0.146295	-0.219634	-0.045138	-0.022481
CM014757.1	3692620	3711016	-0.062646	-0.144085	-0.021371	-0.015734
CM014757.1	3703384	3718111	-0.039641	-0.088103	-0.016314	-0.008997
CM014757.1	3711058	3723887	-0.064760	-0.139928	-0.040481	-0.020434
CM014757.1	3718129	3731083	-0.034673	-0.045416	-0.020592	-0.015165
CM014757.1	3723968	3737186	-0.019943	-0.024231	-0.009992	-0.002507
CM014757.1	3731335	3743355	0.069464	0.078878	0.029588	0.021854
CM014757.1	3737201	3748321	0.094619	0.122316	0.050936	0.022801
CM014757.1	3743387	3752798	0.056043	0.095016	0.039071	0.007706
CM014757.1	3748398	3757755	0.107070	0.132725	0.052985	0.021731
CM014757.1	3752808	3762181	0.175696	0.120924	0.067113	0.049586
CM014757.1	3757771	3766056	0.072704	0.073999	0.035259	0.024149
CM014757.1	3762215	3777918	0.035100	0.032115	0.012980	0.009894
CM014757.1	3766820	3803046	0.040217	0.025372	0.009557	0.010002
CM014757.1	3777926	3808725	0.017812	0.020545	0.006733	0.003455
CM014757.1	3803344	3813496	-0.029503	-0.031721	-0.011737	-0.008014
CM014757.1	3808739	3819682	-0.039085	-0.044815	-0.014267	0.001942
CM014757.1	3813570	3827405	-0.014121	-0.026026	-0.005428	0.001179
CM014757.1	3819801	3832966	-0.048573	-0.078183	-0.019951	-0.026082
CM014757.1	3827416	3839247	0.097569	0.085159	0.039038	0.031336
CM014757.1	3832990	3844713	-0.002851	-0.003298	-0.001301	0.002491
CM014757.1	3839315	3853149	-0.095736	-0.143360	-0.060122	-0.025943
CM014757.1	3844729	3859468	0.025614	0.033269	0.018172	0.009103
CM014757.1	3853812	3868757	0.069640	0.084984	0.031992	0.017823
CM014757.1	3859523	3875860	0.009935	0.012099	0.003591	0.002588
CM014757.1	3869323	3880592	0.037307	0.061164	0.020224	0.010265
CM014757.1	3876542	3888979	0.050379	0.082595	0.025316	0.014339
CM014757.1	3880985	3898611	-0.059622	-0.082432	-0.022643	-0.016696
CM014757.1	3889200	3903213	-0.021366	-0.029530	-0.007617	-0.006690
CM014757.1	3898615	3909149	0.024653	0.038957	0.009808	0.005871
CM014757.1	3903241	3918660	0.086952	0.069934	0.038679	0.013201
CM014757.1	3909316	3926288	0.100238	0.066804	0.046939	0.016997
CM014757.1	3918700	3934875	0.039191	0.039200	0.017448	0.002413
CM014757.1	3927125	3944035	-0.033155	-0.045204	-0.013658	-0.017858
CM014757.1	3934906	3951858	-0.021656	-0.017631	-0.007944	-0.007300
CM014757.1	3944539	3966809	0.011110	0.007933	0.003228	0.002163
CM014757.1	3951974	3978362	0.024100	0.021932	0.008999	0.008166
CM014757.1	3966841	3986393	-0.051204	-0.043527	-0.020260	-0.015203
CM014757.1	3978387	3993948	-0.107873	-0.099471	-0.040886	-0.033888
CM014757.1	3986954	4000510	0.108476	0.144593	0.059783	0.039096
CM014757.1	3994188	4007082	0.085666	0.135508	0.043648	0.021166
CM014757.1	4000732	4016267	0.052244	0.061790	0.016577	0.013931
CM014757.1	4007147	4025660	0.177433	0.161145	0.070145	0.058470
CM014757.1	4016398	4031892	0.114519	0.091226	0.051506	0.032242
CM014757.1	4026232	4042585	0.022852	0.014579	0.006655	0.009249
CM014757.1	4031942	4049072	0.006110	0.006206	0.002323	0.007775
CM014757.1	4042600	4055186	0.075643	0.068970	0.022211	0.035551
CM014757.1	4049098	4062061	0.004099	0.003474	0.001067	0.005807
CM014757.1	4055222	4070416	-0.027449	-0.079978	-0.007635	-0.006563
CM014757.1	4062100	4081497	0.012482	0.020891	0.003150	0.000879
CM014757.1	4071075	4088396	-0.126775	-0.175204	-0.042874	-0.025910
CM014757.1	4081532	4093094	-0.024193	-0.034994	-0.010853	-0.001599
CM014757.1	4088437	4100849	0.038990	0.025159	0.016177	0.015390
CM014757.1	4093129	4107163	0.032773	0.016618	0.011055	0.005108
CM014757.1	4100966	4115192	0.142086	0.095121	0.031078	0.013499
CM014757.1	4107177	4126562	0.146393	0.124467	0.029495	0.018618
CM014757.1	4115524	4137880	0.204846	0.113310	0.050943	0.037552
CM014757.1	4126639	4148368	0.156810	0.077320	0.042947	0.024200
CM014757.1	4138267	4161727	0.145803	0.088230	0.034092	0.017901
CM014757.1	4148522	4173389	0.300485	0.296812	0.076320	0.065091
CM014757.1	4161797	4184395	0.161909	0.279224	0.049856	0.039025
CM014757.1	4173486	4192132	0.097752	0.170023	0.031269	0.024465
CM014757.1	4184410	4206881	0.205184	0.235419	0.036711	0.043007
CM014757.1	4192150	4217050	-0.021236	-0.036567	-0.004116	-0.000458
CM014757.1	4207056	4226243	-0.053248	-0.085727	-0.014528	-0.007793
CM014757.1	4217135	4232193	-0.097530	-0.821799	-0.023895	-0.015429
CM014757.1	4226405	4240099	-0.272476	5.936826	-0.081474	-0.065193
CM014757.1	4232240	4246086	-0.145204	-0.314447	-0.047279	-0.030531
CM014757.1	4240126	4254007	0.031230	0.044190	0.010197	0.015541
CM014757.1	4246139	4259078	-0.237202	-0.980273	-0.077519	-0.052080
CM014757.1	4254067	4265358	-0.238483	-2.856369	-0.086363	-0.052639
CM014757.1	4259088	4272679	0.062234	0.095488	0.023186	0.018985
CM014757.1	4265462	4277750	0.042149	0.051001	0.016577	0.013256
CM014757.1	4272787	4284958	0.024017	0.030840	0.010471	0.009113
CM014757.1	4277773	4288299	0.141990	0.153495	0.064990	0.037969
CM014757.1	4285021	4294129	0.097523	0.092070	0.050372	0.023395
CM014757.1	4288458	4298287	0.004792	0.006019	0.002862	0.001017
CM014757.1	4294166	4302848	-0.095779	-0.194166	-0.065857	-0.020532
CM014757.1	4298300	4311515	-0.112402	-0.181163	-0.066974	-0.029982
CM014757.1	4302881	4317570	-0.029465	-0.035395	-0.017400	-0.013977
CM014757.1	4311542	4322917	0.004446	0.005495	0.002453	0.003879
CM014757.1	4317670	4329836	0.009140	0.012093	0.002285	0.010471
CM014757.1	4322974	4336121	-0.029210	-0.033986	-0.005106	-0.002798
CM014757.1	4329953	4341454	0.008507	0.012336	0.003191	-0.001725
CM014757.1	4336145	4349434	-0.003473	-0.004639	-0.001447	-0.004733
CM014757.1	4341472	4356182	-0.058434	-0.056646	-0.021618	-0.008958
CM014757.1	4349552	4365991	0.065691	0.072045	0.023410	0.015249
CM014757.1	4356282	4369822	0.162936	0.178243	0.063798	0.036518
CM014757.1	4366591	4377724	0.056873	0.051583	0.024683	0.014517
CM014757.1	4369851	4384070	0.061456	0.046709	0.024336	0.007567
CM014757.1	4377756	4390995	0.050946	0.044943	0.018525	0.007099
CM014757.1	4384114	4398099	-0.043225	-0.060283	-0.015020	-0.009932
CM014757.1	4391039	4404012	-0.042604	-0.067043	-0.018396	-0.011977
CM014757.1	4398285	4412147	-0.014005	-0.026982	-0.006135	0.002371
CM014757.1	4404064	4419251	0.089401	0.128336	0.032069	0.029355
CM014757.1	4412189	4424583	0.014720	0.029416	0.005095	0.004019
CM014757.1	4419289	4434198	-0.073166	-0.162902	-0.024888	-0.007995
CM014757.1	4424633	4439540	0.025467	0.027067	0.009077	0.007009
CM014757.1	4434216	4444898	-0.046191	-0.065516	-0.020546	-0.007660
CM014757.1	4439599	4451337	-0.105680	-0.194174	-0.055218	-0.020455
CM014757.1	4444909	4458464	-0.076931	-0.097851	-0.043149	-0.020798
CM014757.1	4451470	4467781	0.008962	0.007214	0.004123	0.000019
CM014757.1	4458680	4471979	-0.055265	-0.064646	-0.024824	-0.009443
CM014757.1	4467977	4480113	-0.180726	-0.688929	-0.073221	-0.020117
CM014757.1	4472056	4484986	-0.153248	-0.487616	-0.063500	-0.018038
CM014757.1	4480172	4491268	-0.127180	-0.189551	-0.059384	-0.025389
CM014757.1	4485132	4499393	-0.068521	-0.072648	-0.028566	-0.015464
CM014757.1	4491373	4503787	-0.137478	-0.432038	-0.074469	-0.031827
CM014757.1	4499655	4509662	-0.145053	-0.632487	-0.066960	-0.031300
CM014757.1	4503835	4515326	-0.095978	-0.174049	-0.032472	-0.023240
CM014757.1	4509675	4520710	-0.115623	-0.176368	-0.048296	-0.033565
CM014757.1	4515663	4525191	-0.210874	-0.500334	-0.113302	-0.052911
CM014757.1	4520742	4530988	-0.183347	-0.394476	-0.090656	-0.046787
CM014757.1	4525247	4535475	-0.078644	-0.142429	-0.037577	-0.016254
CM014757.1	4531414	4543662	-0.050052	-0.086461	-0.029349	-0.006160
CM014757.1	4535560	4547952	0.005736	0.009028	0.004133	0.010501
CM014757.1	4543700	4552660	0.147429	0.144041	0.072177	0.044475
CM014757.1	4547986	4557428	0.248072	0.193530	0.102113	0.063310
CM014757.1	4552673	4564485	0.180083	0.177849	0.089363	0.055720
CM014757.1	4558200	4569164	-0.021865	-0.028470	-0.011146	-0.007487
CM014757.1	4564513	4576716	-0.037144	-0.041116	-0.015196	-0.009998
CM014757.1	4569434	4582464	0.138852	0.126027	0.054909	0.026788
CM014757.1	4576762	4587436	0.029733	0.052569	0.013307	0.006737
CM014757.1	4582573	4592814	0.052965	0.091090	0.023209	0.020251
CM014757.1	4587446	4597216	0.082259	0.093576	0.035298	0.023710
CM014757.1	4592831	4602849	0.005984	0.008016	0.002743	-0.001999
CM014757.1	4597362	4609788	-0.018167	-0.025325	-0.007832	-0.013033
CM014757.1	4602878	4615266	-0.128329	-0.313324	-0.050510	-0.039456
CM014757.1	4609841	4620083	-0.063655	-0.129245	-0.028385	-0.017861
CM014757.1	4615471	4625943	-0.047278	-0.054582	-0.021733	-0.010693
CM014757.1	4620506	4633709	-0.117258	-0.167906	-0.054853	-0.030663
CM014757.1	4625966	4644050	-0.082631	-0.120962	-0.036411	-0.024919
CM014757.1	4633758	4651566	-0.164949	-0.341851	-0.057984	-0.032370
CM014757.1	4644202	4658398	-0.077349	-0.149905	-0.026714	-0.016339
CM014757.1	4651605	4662703	0.168959	0.190017	0.089726	0.054531
CM014757.1	4658808	4667935	0.093345	0.095768	0.056468	0.029774
CM014757.1	4662729	4677216	0.022632	0.030863	0.011846	0.007145
CM014757.1	4668028	4684302	0.037495	0.055632	0.020441	0.008856
CM014757.1	4677554	4689279	-0.090808	-0.153291	-0.052325	-0.030788
CM014757.1	4684367	4697059	-0.075275	-0.665383	-0.032554	-0.018612
CM014757.1	4689522	4703080	-0.045967	-1.255925	-0.020218	-0.002268
CM014757.1	4697318	4711131	-0.056695	-0.079233	-0.026668	-0.013360
CM014757.1	4703133	4717530	0.100323	0.064311	0.034772	0.041818
CM014757.1	4711272	4723646	0.118119	0.102925	0.043356	0.032086
CM014757.1	4717540	4729936	0.093433	0.147369	0.040017	0.019147
CM014757.1	4723740	4735604	-0.304807	-15.117290	-0.138856	-0.078834
CM014757.1	4729957	4741300	-0.395350	2.185568	-0.169336	-0.097877
CM014757.1	4735621	4747254	-0.094060	-0.233015	-0.036855	-0.019938
CM014757.1	4741320	4752812	0.014458	0.020517	0.006138	0.002283
CM014757.1	4747265	4758996	0.026713	0.047070	0.012097	0.004551
CM014757.1	4752839	4764150	-0.032395	-0.041682	-0.013769	-0.008944
CM014757.1	4759176	4769811	-0.005039	-0.005503	-0.002179	-0.001400
CM014757.1	4764160	4773676	-0.008059	-0.024877	-0.003533	0.001778
CM014757.1	4769856	4779871	-0.048541	-0.099969	-0.020448	-0.010081
CM014757.1	4773707	4785407	0.134774	0.101252	0.056312	0.030490
CM014757.1	4779909	4796841	0.252870	0.196117	0.090503	0.062909
CM014757.1	4785503	4808816	0.017634	0.025890	0.004117	-0.002758
CM014757.1	4797252	4815739	-0.244809	-1.644388	-0.058112	-0.026214
CM014757.1	4808826	4826656	-0.235078	-7.190587	-0.058236	-0.028485
CM014757.1	4816101	4836043	-0.135976	-0.173051	-0.030562	-0.024418
CM014757.1	4826672	4841514	0.030022	0.021649	0.009001	0.002833
CM014757.1	4836103	4851649	0.071932	0.066779	0.028940	0.009824
CM014757.1	4841603	4859998	-0.192657	-1.725174	-0.065817	-0.026393
CM014757.1	4851848	4866773	-0.163539	-0.315631	-0.044239	-0.016829
CM014757.1	4860011	4871569	0.092605	0.088087	0.038288	0.016841
CM014757.1	4866813	4876319	0.016947	0.025516	0.010327	0.006385
CM014757.1	4871829	4882104	0.023003	0.032241	0.012604	0.005777
CM014757.1	4876358	4888212	-0.010791	-0.058882	-0.005486	-0.001570
CM014757.1	4882117	4896886	-0.054444	-0.389283	-0.019858	-0.006570
CM014757.1	4888304	4903146	-0.022592	-0.052796	-0.007099	-0.002788
CM014757.1	4897176	4908064	-0.129529	-0.408341	-0.035398	-0.011988
CM014757.1	4903202	4913469	-0.210780	-0.425248	-0.086985	-0.044298
CM014757.1	4908423	4918847	-0.126499	-0.287935	-0.079989	-0.043852
CM014757.1	4913654	4924168	-0.077852	-0.169607	-0.054551	-0.025841
CM014757.1	4918880	4932431	-0.144555	-0.278426	-0.071412	-0.043324
CM014757.1	4924181	4938209	-0.112614	-0.267824	-0.052493	-0.025341
CM014757.1	4932464	4944056	-0.070923	-0.145269	-0.039640	-0.017284
CM014757.1	4938302	4949326	0.051684	0.072859	0.028018	0.005982
CM014757.1	4944071	4954526	0.112856	0.146917	0.064549	0.032727
CM014757.1	4949342	4958927	-0.033942	-0.072303	-0.020216	-0.009452
CM014757.1	4954574	4968095	0.109534	0.364325	0.045104	0.041620
CM014757.1	4958962	4977514	0.147262	0.323202	0.047670	0.074305
CM014757.1	4968205	4983608	-0.012584	-0.049243	-0.003266	0.012314
CM014757.1	4977585	4991262	-0.149704	-1.853288	-0.039593	-0.021815
CM014757.1	4983787	4997690	0.079408	0.094412	0.029019	0.016438
CM014757.1	4991270	5004196	0.188775	0.178364	0.066329	0.022079
CM014757.1	4997771	5010037	0.070415	0.114483	0.036538	0.011335
CM014757.1	5004360	5016559	0.109690	0.144032	0.086588	0.030310
CM014757.1	5010083	5025067	0.011757	0.010273	0.007132	0.000794
CM014757.1	5016576	5028395	-0.001427	-0.001282	-0.000819	-0.006726
CM014757.1	5025139	5032347	0.109591	0.115957	0.049561	0.005300
CM014757.1	5028428	5039562	0.044725	0.049539	0.013282	0.004749
CM014757.1	5032555	5048943	0.233586	0.260814	0.081849	0.043991
CM014757.1	5039760	5055276	0.251600	0.256294	0.091088	0.041494
CM014757.1	5049076	5061195	-0.058503	-0.078560	-0.025267	-0.012649
CM014757.1	5055292	5069703	-0.064585	-0.118330	-0.039461	-0.019416
CM014757.1	5061247	5077096	0.024520	0.048789	0.016836	0.003980
CM014757.1	5069732	5081416	0.163962	0.223857	0.120720	0.042965
CM014757.1	5077128	5086910	0.117502	0.096411	0.064136	0.031327
CM014757.1	5081428	5094922	-0.040684	-0.026405	-0.017884	-0.015211
CM014757.1	5086925	5099770	-0.004941	-0.003902	-0.002411	-0.003915
CM014757.1	5095131	5106149	-0.069884	-0.040414	-0.025720	-0.018019
CM014757.1	5099904	5109843	0.087187	0.076925	0.047507	0.050219
CM014757.1	5106172	5115757	0.123398	0.155946	0.093310	0.045126
CM014757.1	5109968	5155195	0.130657	0.124379	0.073716	0.035066
CM014757.1	5115779	5164036	0.072264	0.110421	0.033026	0.021854
CM014757.1	5155344	5171574	-0.094732	-0.098091	-0.030080	-0.028628
CM014757.1	5164705	5181490	0.001413	0.000545	0.000287	-0.003958
CM014757.1	5171665	5186796	-0.017760	-0.008819	-0.004863	-0.003985
CM014757.1	5181497	5191822	0.022428	0.023335	0.011409	0.008507
CM014757.1	5187697	5202737	0.164589	0.168206	0.072876	0.046218
CM014757.1	5192216	5209220	-0.004783	-0.004734	-0.001924	-0.009654
CM014757.1	5202860	5220651	-0.143886	-0.312149	-0.049408	-0.031171
CM014757.1	5209350	5233684	-0.116945	-0.170136	-0.028380	-0.009845
CM014757.1	5220701	5239666	-0.071372	-0.082493	-0.031762	-0.011563
CM014757.1	5233707	5243877	0.035562	0.050996	0.024250	0.003609
CM014757.1	5239798	5249509	0.083339	0.094158	0.045656	0.010263
CM014757.1	5243983	5255629	-0.023899	-0.040701	-0.008948	-0.002971
CM014757.1	5249545	5262138	-0.023500	-0.055611	-0.008575	-0.002927
