chr	windowStart	windowEnd	D	f_d	f_dM	d_f
CM014754.1	3271175	3298427	0.003226	0.004972	0.001845	0.001708
CM014754.1	3277657	3306964	-0.109153	-0.146853	-0.051116	-0.033451
CM014754.1	3298462	3316324	-0.097282	-0.098519	-0.037960	-0.024753
CM014754.1	3308193	3321290	0.045879	0.041381	0.018545	0.011017
CM014754.1	3316386	3326019	0.014641	0.030004	0.007392	0.003737
CM014754.1	3321340	3332685	0.018336	0.054314	0.007012	-0.000006
CM014754.1	3326114	3336149	0.020913	0.050376	0.009874	-0.000876
CM014754.1	3332715	3340840	0.040036	0.048547	0.024343	0.008015
CM014754.1	3336155	3348390	-0.069961	-0.171494	-0.026131	-0.013300
CM014754.1	3340969	3359574	-0.196616	1.285789	-0.063335	-0.029030
CM014754.1	3348630	3365913	-0.023773	-0.083654	-0.012240	-0.004636
CM014754.1	3359650	3372567	-0.019501	-0.074534	-0.012628	-0.005553
CM014754.1	3365936	3380688	-0.036987	-0.140061	-0.021582	-0.007026
CM014754.1	3372586	3395181	-0.003771	-0.007153	-0.002143	0.000551
CM014754.1	3380721	3404275	-0.011952	-0.015961	-0.006271	-0.000105
CM014754.1	3395264	3413036	-0.033738	-0.039346	-0.014405	-0.006153
CM014754.1	3404325	3419188	-0.183859	-0.374969	-0.092524	-0.037588
CM014754.1	3413155	3427960	-0.151901	-0.705040	-0.068764	-0.025847
CM014754.1	3419211	3432658	-0.053392	-0.586270	-0.024264	-0.011371
CM014754.1	3428026	3439500	0.023504	0.054963	0.014822	0.000278
CM014754.1	3433243	3444772	-0.000886	-0.001386	-0.000549	-0.006331
CM014754.1	3439520	3449734	-0.082825	-0.181623	-0.055799	-0.031782
CM014754.1	3444780	3457821	-0.087818	-0.139273	-0.045016	-0.029329
CM014754.1	3449776	3467264	0.026951	0.030049	0.010590	-0.005039
CM014754.1	3457831	3473358	0.112397	0.165777	0.062610	0.033727
CM014754.1	3467380	3477702	0.061190	0.100959	0.044539	0.022899
CM014754.1	3473438	3488882	0.034027	0.065967	0.015001	0.013777
CM014754.1	3477803	3495185	0.142693	0.193168	0.066232	0.040426
CM014754.1	3489007	3509052	0.160660	0.188309	0.106757	0.051835
CM014754.1	3495224	3519460	0.013113	0.027749	0.008015	0.005814
CM014754.1	3509121	3524266	-0.112218	-0.154113	-0.055577	-0.030909
CM014754.1	3519465	3593417	-0.112917	-0.126380	-0.052440	-0.037483
CM014754.1	3524334	3602787	0.027577	0.030020	0.011431	0.008593
CM014754.1	3593442	3608970	0.093071	0.088763	0.031408	0.014286
CM014754.1	3602818	3617236	-0.050542	-0.147949	-0.018781	-0.017473
CM014754.1	3609154	3623563	0.037098	0.203952	0.014474	0.003539
CM014754.1	3617311	3631457	0.237165	0.375412	0.082813	0.056195
CM014754.1	3623598	3637069	0.059164	0.101424	0.029652	0.020204
CM014754.1	3631496	3689488	-0.056868	-0.084041	-0.038874	-0.017192
CM014754.1	3637158	3693832	-0.084978	-0.114391	-0.051798	-0.022531
CM014754.1	3689530	3699126	-0.033083	-0.057200	-0.019762	-0.004510
CM014754.1	3693969	3708062	0.106745	0.220469	0.053206	0.027085
CM014754.1	3699625	3714048	0.058176	0.102352	0.026363	0.014443
CM014754.1	3708107	3719569	0.049782	0.058841	0.027111	0.011990
CM014754.1	3714094	3725448	0.044941	0.048659	0.028550	0.015023
CM014754.1	3719638	3733351	-0.034904	-0.035967	-0.016456	-0.008508
CM014754.1	3725525	3740500	-0.024886	-0.028417	-0.011050	-0.006465
CM014754.1	3733400	3746675	-0.020460	-0.028925	-0.008061	-0.003716
CM014754.1	3740828	3754026	-0.095980	-0.119346	-0.034028	-0.022064
CM014754.1	3746695	3759551	0.026385	0.021052	0.010919	0.011553
CM014754.1	3754203	3764593	0.153649	0.141342	0.070786	0.031351
CM014754.1	3759634	3772720	0.130829	0.175625	0.062805	0.028977
CM014754.1	3764741	3778446	0.053240	0.054740	0.022867	0.010878
CM014754.1	3772768	3781407	-0.009576	-0.008373	-0.004452	-0.000485
CM014754.1	3778514	3786367	0.127716	0.114621	0.057761	0.038166
CM014754.1	3781425	3794234	0.177362	0.124865	0.064048	0.035372
CM014754.1	3786702	3798764	0.088928	0.061408	0.035039	0.016647
CM014754.1	3794259	3808277	0.043978	0.027410	0.014284	0.015270
CM014754.1	3798778	3817461	0.032421	0.019213	0.008416	0.009501
CM014754.1	3808353	3823001	0.018017	0.022759	0.006821	0.000798
CM014754.1	3817509	3829931	0.041472	0.044379	0.021913	0.007101
CM014754.1	3823157	3834898	-0.069859	-0.069344	-0.040348	-0.025219
CM014754.1	3829944	3840747	-0.096539	-0.129797	-0.057531	-0.033891
CM014754.1	3834963	3843086	-0.001599	-0.002604	-0.000874	0.000787
CM014754.1	3840817	3858049	0.005302	0.018770	0.002186	-0.003688
CM014754.1	3843128	3870095	-0.009567	-0.017726	-0.004369	-0.011260
CM014754.1	3858093	3917080	-0.042214	-0.089190	-0.023642	-0.013714
CM014754.1	3870105	3922640	-0.074403	-0.390055	-0.038071	-0.020938
CM014754.1	3917297	3930272	-0.014348	-0.021420	-0.007068	-0.005581
CM014754.1	3922746	3938026	0.113810	0.105829	0.049181	0.036262
CM014754.1	3930396	3946474	0.160075	0.119775	0.062963	0.045207
CM014754.1	3938040	3953563	0.142367	0.113966	0.055099	0.039138
CM014754.1	3946831	3962209	0.116489	0.092097	0.040685	0.023768
CM014754.1	3953576	3970665	-0.124226	-0.138646	-0.034644	-0.012524
CM014754.1	3962235	3977303	-0.237454	-1.362516	-0.066203	-0.033198
CM014754.1	3970965	3999800	-0.082712	-0.140931	-0.023216	-0.013577
CM014754.1	3977373	4008844	0.054528	0.036398	0.016300	0.007204
CM014754.1	3999814	4018846	-0.119025	-0.143865	-0.048749	-0.030469
CM014754.1	4009818	4034150	-0.143173	-0.242545	-0.064184	-0.041717
CM014754.1	4018998	4046362	0.008527	0.010276	0.003560	-0.002354
CM014754.1	4034167	4052824	0.033210	0.027333	0.012673	0.004046
CM014754.1	4046406	4061745	0.080897	0.068394	0.022485	0.020406
CM014754.1	4052882	4070012	0.026235	0.064502	0.008264	0.002924
CM014754.1	4061812	4082914	-0.075844	-0.155144	-0.034442	-0.029083
CM014754.1	4070061	4092444	0.047737	0.058203	0.021779	0.005604
CM014754.1	4083028	4096142	0.089111	0.102359	0.040371	0.026493
CM014754.1	4092594	4109342	0.084507	0.084387	0.035692	0.026612
CM014754.1	4097672	4119668	0.231403	0.159603	0.083284	0.057374
CM014754.1	4109368	4189204	0.124818	0.103660	0.029932	0.016818
CM014754.1	4120886	4197110	-0.263254	-2.356447	-0.047181	-0.022926
CM014754.1	4189269	4204903	-0.062045	-0.125006	-0.018193	-0.006661
CM014754.1	4197140	4210387	0.093805	0.094820	0.039282	0.033280
CM014754.1	4204987	4219354	0.030824	0.027656	0.011374	0.021081
CM014754.1	4210422	4299326	0.044046	0.045665	0.013797	0.006364
CM014754.1	4219413	4389921	0.032741	0.046806	0.009607	0.004137
CM014754.1	4299477	4396275	-0.013263	-0.015203	-0.005337	-0.004255
CM014754.1	4389928	4402456	0.112492	0.107741	0.044682	0.029444
CM014754.1	4396302	4408890	0.071455	0.076290	0.025848	0.016769
CM014754.1	4402467	4415419	-0.014682	-0.022998	-0.008699	-0.000407
CM014754.1	4408900	4422151	0.008109	0.027816	0.003557	0.004453
CM014754.1	4415628	4427250	-0.150473	-1.327299	-0.055872	-0.030940
CM014754.1	4422180	4434672	-0.136143	-0.311861	-0.060204	-0.036661
CM014754.1	4427289	4440569	0.043028	0.056167	0.016012	0.009135
CM014754.1	4434730	4446927	-0.042913	-0.052978	-0.018429	-0.007577
CM014754.1	4440631	4452552	-0.147628	-0.189976	-0.068629	-0.035428
CM014754.1	4447052	4461891	0.009143	0.019877	0.003069	0.003364
CM014754.1	4452672	4467245	0.086192	0.216766	0.030809	0.025247
CM014754.1	4461903	4473196	0.005855	0.010977	0.003610	-0.002631
CM014754.1	4467253	4478096	0.020638	0.036235	0.012699	0.004226
CM014754.1	4473302	4487032	0.178733	0.222893	0.089203	0.054763
CM014754.1	4478203	4497889	0.157799	0.224084	0.085669	0.048086
CM014754.1	4487044	4507011	0.044860	0.054795	0.020853	0.010112
CM014754.1	4498009	4523801	0.059299	0.044641	0.021716	0.016048
CM014754.1	4507057	4532216	-0.086559	-0.101653	-0.028501	-0.022138
CM014754.1	4523859	4549518	0.044091	0.074209	0.015055	0.011343
CM014754.1	4532637	4558031	0.265294	0.257214	0.108419	0.076059
CM014754.1	4549776	4562944	0.128155	0.122904	0.052220	0.036622
CM014754.1	4558304	4571380	0.071643	0.092944	0.034748	0.018146
CM014754.1	4562984	4579326	-0.014962	-0.021151	-0.008144	-0.010654
CM014754.1	4571488	4588535	-0.097888	-0.106883	-0.046739	-0.039200
CM014754.1	4579581	4596994	0.065154	0.065193	0.026677	0.016952
CM014754.1	4588631	4608707	0.033880	0.043659	0.015069	0.011470
CM014754.1	4597040	4615394	-0.034553	-0.052405	-0.021084	-0.013497
CM014754.1	4608749	4622124	-0.053545	-0.068076	-0.030153	-0.016193
CM014754.1	4615512	4628020	-0.072130	-0.080470	-0.031710	-0.018258
CM014754.1	4622141	4634067	-0.069122	-0.100894	-0.033802	-0.026495
CM014754.1	4628443	4641476	-0.008132	-0.014508	-0.004102	-0.003065
CM014754.1	4634105	4649835	-0.111943	-0.324598	-0.057710	-0.046879
CM014754.1	4641656	4661974	-0.182972	-0.323684	-0.088188	-0.064517
CM014754.1	4650621	4671123	0.015364	0.017847	0.007273	0.008658
CM014754.1	4662137	4679446	0.068762	0.088105	0.035850	0.021327
CM014754.1	4671173	4690775	0.066369	0.066465	0.024749	0.013663
CM014754.1	4679496	4705813	-0.106222	-0.137139	-0.038009	-0.031313
CM014754.1	4690807	4711360	-0.135137	-0.258271	-0.064868	-0.032722
CM014754.1	4706058	4721345	-0.093698	-0.346482	-0.048424	-0.022723
CM014754.1	4712487	4730189	-0.056320	-0.113385	-0.025705	-0.020317
CM014754.1	4723365	4736187	0.067576	0.079012	0.032276	0.016842
CM014754.1	4730208	4751520	0.131647	0.164446	0.062155	0.049294
CM014754.1	4736208	4757693	0.046192	0.058205	0.018311	0.018656
CM014754.1	4751548	4765144	-0.147032	-0.191212	-0.070040	-0.046968
CM014754.1	4757742	4775128	-0.133647	-0.154344	-0.062157	-0.039101
CM014754.1	4765157	4782186	-0.004760	-0.004815	-0.002033	-0.001287
CM014754.1	4775140	4789286	0.110141	0.115152	0.062517	0.032517
CM014754.1	4782233	4794877	0.072537	0.085837	0.040295	0.019469
CM014754.1	4789296	4800727	-0.131229	-0.227605	-0.044596	-0.023611
CM014754.1	4794901	4813519	-0.249626	-0.989610	-0.117448	-0.061110
CM014754.1	4801512	4822232	-0.211560	-1.045822	-0.132990	-0.067004
CM014754.1	4813641	4830129	0.073167	0.111521	0.039513	0.016750
CM014754.1	4822393	4843358	-0.005793	-0.008546	-0.002926	-0.003271
CM014754.1	4830141	4848511	-0.133719	-0.146195	-0.055429	-0.035045
CM014754.1	4843374	4851450	-0.006557	-0.006663	-0.002897	-0.000717
CM014754.1	4848521	4857841	-0.073582	-0.195341	-0.031803	-0.016256
CM014754.1	4851467	4864864	-0.072461	-0.168567	-0.036440	-0.017223
CM014754.1	4859095	4870558	0.007853	0.010702	0.004947	0.002776
CM014754.1	4865033	4875825	0.092060	0.110204	0.045223	0.021642
CM014754.1	4870646	4911365	-0.144829	-0.419424	-0.064721	-0.030482
CM014754.1	4875849	4924418	-0.173037	-0.619739	-0.076621	-0.035904
CM014754.1	4914593	4934835	0.141886	0.198439	0.066795	0.049635
CM014754.1	4924437	4996306	0.098641	0.113169	0.048752	0.033029
CM014754.1	4934898	5005110	-0.059496	-0.120713	-0.028221	-0.016630
CM014754.1	4996342	5011225	-0.154601	-0.964850	-0.064069	-0.041088
CM014754.1	5005130	5025155	-0.121042	-0.243739	-0.050312	-0.034126
CM014754.1	5011236	5033196	-0.106928	-0.150761	-0.047089	-0.025176
CM014754.1	5025366	5039915	-0.092366	-0.156858	-0.041360	-0.021109
CM014754.1	5034742	5063173	0.049016	0.090305	0.021646	0.015473
CM014754.1	5040037	5071916	0.080655	0.175813	0.039217	0.019534
CM014754.1	5063459	5080891	-0.059364	-0.141805	-0.031935	-0.019841
CM014754.1	5072190	5090065	-0.161406	-0.388057	-0.079704	-0.040450
CM014754.1	5081079	5095532	-0.156933	-0.929794	-0.078659	-0.039290
CM014754.1	5090214	5100805	-0.199055	-0.949470	-0.097950	-0.042165
CM014754.1	5095558	5109989	-0.237841	-0.521006	-0.126410	-0.062468
CM014754.1	5100827	5115988	-0.134740	-0.244758	-0.087634	-0.051554
CM014754.1	5110015	5124977	0.025056	0.034925	0.010674	0.009148
CM014754.1	5116017	5130171	0.127783	0.145966	0.039660	0.040142
CM014754.1	5125066	5140450	0.202939	0.205722	0.071329	0.068966
CM014754.1	5130191	5152787	0.157974	0.122666	0.059175	0.046863
CM014754.1	5140470	5156993	-0.032180	-0.031575	-0.014019	-0.014372
CM014754.1	5152866	5163302	-0.110018	-0.193471	-0.048532	-0.021207
CM014754.1	5157007	5174410	-0.046176	-0.055520	-0.015941	-0.002731
CM014754.1	5163497	5182001	-0.089045	-0.111139	-0.030325	-0.008339
CM014754.1	5174995	5191246	-0.167450	-0.188984	-0.052643	-0.027613
CM014754.1	5182224	5211689	-0.161744	-0.176676	-0.047180	-0.037225
CM014754.1	5191349	5219003	-0.060331	-0.120009	-0.026288	-0.015929
CM014754.1	5211705	5223358	-0.019038	-0.079200	-0.010203	-0.004373
CM014754.1	5219060	5234773	-0.088490	-0.161830	-0.042883	-0.027220
CM014754.1	5223747	5244354	-0.111348	-0.172982	-0.047804	-0.037625
CM014754.1	5234947	5251394	-0.143084	-0.307734	-0.056101	-0.041053
CM014754.1	5244377	5262494	-0.078669	-0.145661	-0.034940	-0.015864
CM014754.1	5251407	5269768	0.034304	0.045777	0.013556	0.013499
CM014754.1	5262505	5276549	0.104063	0.082314	0.035791	0.031123
CM014754.1	5270157	5284735	0.128347	0.088514	0.045991	0.028354
CM014754.1	5277316	5293901	0.045777	0.039028	0.020836	0.008208
CM014754.1	5284771	5302672	-0.008440	-0.012191	-0.003822	-0.005336
CM014754.1	5293980	5311039	-0.069363	-0.111734	-0.027744	-0.021168
CM014754.1	5303131	5317409	-0.093375	-0.137161	-0.036967	-0.019040
CM014754.1	5311082	5323133	-0.078228	-0.126669	-0.034996	-0.017126
CM014754.1	5317428	5330411	0.010010	0.011149	0.005040	-0.002701
CM014754.1	5323158	5348390	0.022080	0.029768	0.011192	0.004991
CM014754.1	5330424	5367187	0.027896	0.036848	0.012949	0.009398
CM014754.1	5348418	5384482	0.092544	0.106120	0.044471	0.031143
CM014754.1	5367197	5392361	0.048611	0.048201	0.024705	0.015469
CM014754.1	5384512	5403611	0.019447	0.021213	0.010688	-0.001180
CM014754.1	5392372	5409853	0.090968	0.128859	0.045695	0.013220
CM014754.1	5403698	5416491	0.228318	0.311920	0.095690	0.052219
CM014754.1	5409984	5431158	0.097938	0.209171	0.052974	0.023312
CM014754.1	5416540	5442801	0.018561	0.035938	0.010363	0.000501
CM014754.1	5431209	5455968	0.018527	0.020802	0.008314	-0.001662
CM014754.1	5444264	5463184	-0.021923	-0.026534	-0.010335	-0.005987
CM014754.1	5456046	5470690	-0.153203	-0.406936	-0.085778	-0.043100
CM014754.1	5463193	5477243	-0.121281	-0.248321	-0.050942	-0.031562
CM014754.1	5470700	5487127	-0.028882	-0.065593	-0.011485	-0.008477
CM014754.1	5477261	5495939	-0.074827	-0.166490	-0.033035	-0.021248
CM014754.1	5487152	5514366	-0.002970	-0.002478	-0.001109	0.005584
CM014754.1	5496745	5526450	0.020233	0.016541	0.007629	0.012720
CM014754.1	5514451	5535593	-0.025474	-0.031578	-0.011849	-0.007013
CM014754.1	5526488	5541196	-0.054322	-0.084656	-0.038795	-0.020038
CM014754.1	5535647	5556703	0.057950	0.074304	0.040486	0.019848
CM014754.1	5541403	5566668	0.068582	0.080776	0.043162	0.020778
CM014754.1	5556714	5572816	0.102415	0.099357	0.039034	0.025660
CM014754.1	5566764	5584180	0.111145	0.086340	0.029349	0.020688
CM014754.1	5572843	5589858	0.104564	0.118315	0.047801	0.023429
CM014754.1	5584606	5593476	0.067414	0.122989	0.045715	0.019256
CM014754.1	5590055	5601959	-0.182822	-0.285139	-0.064456	-0.032838
CM014754.1	5593496	5609281	-0.181556	-0.201226	-0.042819	-0.024062
CM014754.1	5602195	5622189	0.209447	0.137170	0.061323	0.032196
CM014754.1	5609292	5628230	0.136989	0.107246	0.051521	0.031251
CM014754.1	5622205	5636690	-0.067440	-0.052069	-0.018412	-0.015851
CM014754.1	5628296	5649717	-0.072503	-0.063752	-0.018026	-0.012921
CM014754.1	5637842	5656587	-0.024038	-0.054922	-0.009030	0.000925
CM014754.1	5649805	5664740	0.095825	0.092674	0.033193	0.034477
CM014754.1	5656631	5689376	0.066516	0.071502	0.030403	0.022586
CM014754.1	5664791	5704335	0.013505	0.019740	0.009390	0.003278
CM014754.1	5689718	5709936	-0.020206	-0.036322	-0.011205	-0.007705
CM014754.1	5704339	5719589	-0.137612	-0.136252	-0.053442	-0.041939
CM014754.1	5710013	5729604	-0.110586	-0.114440	-0.036741	-0.033475
CM014754.1	5719604	5742492	0.023473	0.023200	0.006403	0.007344
CM014754.1	5729658	5755422	0.105923	0.074857	0.038258	0.029271
CM014754.1	5742512	5763525	-0.062990	-0.078031	-0.032196	-0.017409
CM014754.1	5755472	5769149	-0.076317	-0.137683	-0.042600	-0.020226
CM014754.1	5763583	5776528	-0.050397	-0.070231	-0.024053	-0.009274
CM014754.1	5769163	5782315	-0.047244	-0.063755	-0.020562	-0.011891
CM014754.1	5776562	5789525	0.054733	0.061014	0.022490	0.015750
CM014754.1	5782384	5801081	-0.009306	-0.008714	-0.003478	-0.002035
CM014754.1	5789713	5845202	-0.012030	-0.013909	-0.005178	-0.005446
CM014754.1	5808160	5853506	0.105856	0.129098	0.044576	0.020410
CM014754.1	5845218	5859923	0.117774	0.119788	0.045684	0.036739
CM014754.1	5853852	5866655	0.051603	0.055537	0.016038	0.008781
CM014754.1	5860067	5875517	0.063537	0.084735	0.022587	0.006095
CM014754.1	5866665	5886891	0.113880	0.111757	0.049831	0.037343
CM014754.1	5876527	5896032	-0.047275	-0.045067	-0.020338	-0.014327
CM014754.1	5886922	5903819	-0.105303	-0.132839	-0.050880	-0.031085
CM014754.1	5896214	5911772	0.044017	0.059692	0.023372	0.007315
CM014754.1	5903835	5916272	-0.066731	-0.115280	-0.031931	-0.032999
CM014754.1	5912203	5923493	-0.120505	-0.190640	-0.048412	-0.036815
CM014754.1	5916289	5931722	0.059526	0.077157	0.027947	0.018310
CM014754.1	5923604	5965575	0.193896	0.235042	0.078996	0.058151
CM014754.1	5931769	5979970	0.167076	0.155768	0.060020	0.039345
CM014754.1	5965631	5991630	-0.055970	-0.058255	-0.018120	-0.006448
CM014754.1	5980106	5997446	-0.134071	-0.383522	-0.038220	-0.022139
CM014754.1	5992043	6004778	-0.016738	-0.029976	-0.006061	-0.005228
CM014754.1	5997760	6015078	0.109961	0.124379	0.057332	0.047463
CM014754.1	6004825	6025436	0.072950	0.084394	0.041131	0.031849
CM014754.1	6015090	6036934	-0.116673	-0.156021	-0.040604	-0.036101
CM014754.1	6025559	6047643	-0.080771	-0.127191	-0.021898	-0.019809
CM014754.1	6036966	6067192	0.100555	0.156870	0.032636	0.029066
CM014754.1	6047829	6077680	0.220778	0.276350	0.086021	0.079111
CM014754.1	6067323	6092009	0.182730	0.153925	0.056465	0.065471
CM014754.1	6078216	6100843	0.044829	0.027534	0.011102	0.004846
CM014754.1	6092024	6108731	-0.041851	-0.042672	-0.012914	-0.013063
CM014754.1	6101296	6116180	-0.026190	-0.037265	-0.008082	-0.002087
CM014754.1	6108764	6122883	0.132181	0.153470	0.057734	0.027006
CM014754.1	6116227	6129881	0.040487	0.084395	0.028852	0.011581
CM014754.1	6122933	6139646	0.055619	0.079846	0.018707	0.017107
CM014754.1	6130061	6144456	0.194530	0.147738	0.058993	0.058689
CM014754.1	6139715	6150391	0.088750	0.091441	0.036354	0.027931
CM014754.1	6144548	6159174	-0.108600	-0.164902	-0.037133	-0.022968
CM014754.1	6150399	6167879	-0.136317	-0.174265	-0.048805	-0.030808
CM014754.1	6159232	6172727	-0.113439	-0.137892	-0.047818	-0.022013
CM014754.1	6167896	6182239	-0.010662	-0.009316	-0.005166	-0.004390
CM014754.1	6172830	6189258	0.048559	0.035898	0.023235	0.005702
CM014754.1	6182252	6197197	0.003775	0.003011	0.001379	0.002544
CM014754.1	6189348	6204164	0.009920	0.010454	0.003796	0.008926
CM014754.1	6197233	6210869	0.099360	0.109846	0.054951	0.027432
CM014754.1	6204610	6216788	0.069296	0.064050	0.035754	0.021618
CM014754.1	6210892	6226036	-0.134825	-0.201309	-0.057833	-0.045430
CM014754.1	6216897	6234759	-0.127772	-0.200540	-0.051497	-0.038879
CM014754.1	6226046	6246731	-0.035875	-0.039490	-0.015879	-0.006930
CM014754.1	6235297	6258984	0.017285	0.016624	0.007354	0.009301
CM014754.1	6246892	6267203	0.047675	0.032880	0.017573	0.014736
CM014754.1	6259010	6273057	-0.027572	-0.020847	-0.010565	-0.005661
CM014754.1	6267221	6278990	-0.112803	-0.172773	-0.050480	-0.025159
CM014754.1	6273425	6285333	-0.140140	-0.599881	-0.068401	-0.031778
CM014754.1	6279099	6290305	-0.140930	-0.704007	-0.066125	-0.021622
CM014754.1	6285359	6296874	-0.086584	-0.110088	-0.036288	-0.013035
CM014754.1	6290327	6305585	0.023132	0.023663	0.008986	0.004515
CM014754.1	6296926	6310792	-0.045164	-0.126444	-0.025314	-0.010575
CM014754.1	6305599	6316153	-0.082805	-0.106747	-0.051348	-0.023162
CM014754.1	6310796	6321498	-0.041676	-0.029422	-0.021111	-0.007506
CM014754.1	6316180	6326173	0.001495	0.001262	0.000874	-0.000756
CM014754.1	6321579	6334485	0.107788	0.104824	0.063732	0.024130
CM014754.1	6326315	6340225	0.075884	0.098786	0.049057	0.025250
CM014754.1	6334829	6348865	-0.033169	-0.037249	-0.017813	-0.008334
CM014754.1	6340265	6355246	-0.008061	-0.006903	-0.003713	-0.001683
CM014754.1	6349105	6365069	0.070387	0.074963	0.030795	0.026711
CM014754.1	6355473	6372468	0.125606	0.125476	0.054911	0.038173
CM014754.1	6365148	6380167	0.008498	0.009592	0.004059	-0.001295
CM014754.1	6372497	6390101	-0.186061	-0.759008	-0.078704	-0.030777
CM014754.1	6381035	6401577	-0.170751	-0.562509	-0.071767	-0.033316
CM014754.1	6390376	6407461	0.064756	0.054996	0.028586	0.016995
CM014754.1	6401634	6412478	0.116131	0.097516	0.054134	0.032582
CM014754.1	6407555	6418437	-0.024935	-0.049784	-0.012412	0.002649
CM014754.1	6412683	6476553	-0.056173	-0.108535	-0.026573	-0.002811
CM014754.1	6418537	6481548	-0.124144	-0.198134	-0.063882	-0.033350
CM014754.1	6476563	6489696	-0.133527	-0.183187	-0.071983	-0.039992
